,PV output,PeriodStart,hours
7388,0.0,2019/08/31,20
7387,452.6027778,2019/08/31,19
7386,2053.041667,2019/08/31,18
7385,3713.188889,2019/08/31,17
7384,5301.24234,2019/08/31,16
7383,6491.175,2019/08/31,15
7382,7057.2,2019/08/31,14
7380,6998.663889,2019/08/31,12
7391,0.0,2019/08/31,23
7378,4952.183333,2019/08/31,10
7368,0.0,2019/08/31,00
7369,0.0,2019/08/31,01
7370,0.0,2019/08/31,02
7371,0.0,2019/08/31,03
7372,0.0,2019/08/31,04
7379,6188.15,2019/08/31,11
7374,0.0,2019/08/31,06
7375,275.6629526,2019/08/31,07
7376,1752.2722219999998,2019/08/31,08
7377,3466.583333,2019/08/31,09
7373,0.0,2019/08/31,05
7405,6443.377778,2019/09/01,13
7406,4719.125,2019/09/01,14
7407,4407.7715880000005,2019/09/01,15
7408,1393.0944439999998,2019/09/01,16
7409,1939.2416670000002,2019/09/01,17
7411,0.0,2019/09/01,19
7412,0.0,2019/09/01,20
7413,0.0,2019/09/01,21
7414,0.0,2019/09/01,22
7404,5482.491667,2019/09/01,12
7410,835.6888888999999,2019/09/01,18
7415,0.0,2019/09/01,23
7403,3713.0947079999996,2019/09/01,11
7401,1919.5333329999999,2019/09/01,09
7400,1174.602778,2019/09/01,08
7399,152.7583333,2019/09/01,07
7398,0.0,2019/09/01,06
7397,0.0,2019/09/01,05
7396,0.0,2019/09/01,04
7395,0.0,2019/09/01,03
7394,0.0,2019/09/01,02
7393,0.0,2019/09/01,01
7392,0.0,2019/09/01,00
7402,3250.738889,2019/09/01,10
7430,4461.827778,2019/09/02,14
7431,2648.2,2019/09/02,15
7432,1710.0833329999998,2019/09/02,16
7433,484.15877439999997,2019/09/02,17
7429,1853.611111,2019/09/02,13
7439,0.0,2019/09/02,23
7436,0.0,2019/09/02,20
7437,0.0,2019/09/02,21
7438,0.0,2019/09/02,22
7434,485.56388889999994,2019/09/02,18
7428,2217.9052920000004,2019/09/02,12
7435,0.0,2019/09/02,19
7426,3426.275,2019/09/02,10
7416,0.0,2019/09/02,00
7417,0.0,2019/09/02,01
7418,0.0,2019/09/02,02
7419,0.0,2019/09/02,03
7420,0.0,2019/09/02,04
7427,2743.6722219999997,2019/09/02,11
7422,0.0,2019/09/02,06
7423,0.0,2019/09/02,07
7424,618.6611111000001,2019/09/02,08
7425,3706.775,2019/09/02,09
7421,0.0,2019/09/02,05
7454,7558.261837999999,2019/09/03,14
7455,6747.710306,2019/09/03,15
7456,5761.933333,2019/09/03,16
7457,4004.338889,2019/09/03,17
7458,2261.455556,2019/09/03,18
7460,0.0,2019/09/03,20
7461,0.0,2019/09/03,21
7462,0.0,2019/09/03,22
7463,0.0,2019/09/03,23
7453,7809.572222,2019/09/03,13
7459,443.43611110000006,2019/09/03,19
7452,7545.180556,2019/09/03,12
7451,6699.980501,2019/09/03,11
7450,4922.844443999999,2019/09/03,10
7441,0.0,2019/09/03,01
7442,0.0,2019/09/03,02
7443,0.0,2019/09/03,03
7444,0.0,2019/09/03,04
7440,0.0,2019/09/03,00
7446,0.0,2019/09/03,06
7447,170.74722219999998,2019/09/03,07
7448,1301.3899720000002,2019/09/03,08
7449,2965.794444,2019/09/03,09
7445,0.0,2019/09/03,05
7477,7402.713889,2019/09/04,13
7486,0.0,2019/09/04,22
7485,0.0,2019/09/04,21
7484,0.0,2019/09/04,20
7483,361.31944439999995,2019/09/04,19
7482,2026.4818940000002,2019/09/04,18
7481,3814.005556,2019/09/04,17
7480,5354.844443999999,2019/09/04,16
7479,6529.545961,2019/09/04,15
7478,7263.633333,2019/09/04,14
7476,7194.320334,2019/09/04,12
7487,0.0,2019/09/04,23
7474,5229.183333,2019/09/04,10
7464,0.0,2019/09/04,00
7465,0.0,2019/09/04,01
7466,0.0,2019/09/04,02
7467,0.0,2019/09/04,03
7468,0.0,2019/09/04,04
7475,6496.197222,2019/09/04,11
7470,0.0,2019/09/04,06
7471,198.1253482,2019/09/04,07
7472,1752.980556,2019/09/04,08
7473,3597.8555560000004,2019/09/04,09
7469,0.0,2019/09/04,05
7501,3240.3833329999998,2019/09/05,13
7510,0.0,2019/09/05,22
7509,0.0,2019/09/05,21
7508,0.0,2019/09/05,20
7507,172.54166669999998,2019/09/05,19
7506,1517.671309,2019/09/05,18
7505,2788.433333,2019/09/05,17
7504,3283.180556,2019/09/05,16
7503,3198.364903,2019/09/05,15
7502,2793.647222,2019/09/05,14
7500,2573.763231,2019/09/05,12
7511,0.0,2019/09/05,23
7498,948.3833332999999,2019/09/05,10
7488,0.0,2019/09/05,00
7489,0.0,2019/09/05,01
7490,0.0,2019/09/05,02
7491,0.0,2019/09/05,03
7492,0.0,2019/09/05,04
7499,1592.697222,2019/09/05,11
7494,0.0,2019/09/05,06
7495,258.4166667,2019/09/05,07
7496,88.89444444,2019/09/05,08
7497,86.79444444,2019/09/05,09
7493,0.0,2019/09/05,05
7525,2580.875,2019/09/06,13
7526,3127.772222,2019/09/06,14
7527,3802.344444,2019/09/06,15
7528,2351.593315,2019/09/06,16
7529,1254.325,2019/09/06,17
7531,0.0,2019/09/06,19
7532,0.0,2019/09/06,20
7533,0.0,2019/09/06,21
7534,0.0,2019/09/06,22
7524,2424.291667,2019/09/06,12
7530,511.3277778,2019/09/06,18
7535,0.0,2019/09/06,23
7523,2056.05,2019/09/06,11
7521,1575.437326,2019/09/06,09
7520,0.0,2019/09/06,08
7519,0.0,2019/09/06,07
7518,0.0,2019/09/06,06
7517,0.0,2019/09/06,05
7516,0.0,2019/09/06,04
7515,0.0,2019/09/06,03
7514,0.0,2019/09/06,02
7513,0.0,2019/09/06,01
7512,0.0,2019/09/06,00
7522,1259.9611109999998,2019/09/06,10
7550,4272.638889,2019/09/07,14
7551,4915.495822,2019/09/07,15
7552,4124.269444,2019/09/07,16
7553,2476.994444,2019/09/07,17
7549,6714.988858,2019/09/07,13
7555,205.7047354,2019/09/07,19
7556,0.0,2019/09/07,20
7557,0.0,2019/09/07,21
7558,0.0,2019/09/07,22
7554,1325.022222,2019/09/07,18
7548,6401.155556000001,2019/09/07,12
7559,0.0,2019/09/07,23
7546,3311.913889,2019/09/07,10
7536,0.0,2019/09/07,00
7537,0.0,2019/09/07,01
7538,0.0,2019/09/07,02
7539,0.0,2019/09/07,03
7540,0.0,2019/09/07,04
7547,6327.761111,2019/09/07,11
7542,0.0,2019/09/07,06
7543,147.913649,2019/09/07,07
7544,1156.347222,2019/09/07,08
7545,2112.911111,2019/09/07,09
7541,0.0,2019/09/07,05
7582,0.0,2019/09/08,22
7581,0.0,2019/09/08,21
7580,0.0,2019/09/08,20
7579,0.0,2019/09/08,19
7578,341.3916667,2019/09/08,18
7577,1938.768802,2019/09/08,17
7576,3051.072222,2019/09/08,16
7575,2794.416667,2019/09/08,15
7574,3310.386111,2019/09/08,14
7573,2971.866295,2019/09/08,13
7572,3183.272222,2019/09/08,12
7583,0.0,2019/09/08,23
7570,3727.311111,2019/09/08,10
7560,0.0,2019/09/08,00
7561,0.0,2019/09/08,01
7562,0.0,2019/09/08,02
7563,0.0,2019/09/08,03
7564,0.0,2019/09/08,04
7571,4905.225,2019/09/08,11
7566,0.0,2019/09/08,06
7567,0.0,2019/09/08,07
7568,117.76666670000002,2019/09/08,08
7569,1520.2,2019/09/08,09
7565,0.0,2019/09/08,05
7597,8029.966667000001,2019/09/09,13
7598,7041.022222,2019/09/09,14
7599,6667.922006000001,2019/09/09,15
7600,4137.794444,2019/09/09,16
7601,2479.688889,2019/09/09,17
7603,63.41504178,2019/09/09,19
7604,0.0,2019/09/09,20
7605,0.0,2019/09/09,21
7606,0.0,2019/09/09,22
7596,5256.359331000001,2019/09/09,12
7602,1183.747222,2019/09/09,18
7607,0.0,2019/09/09,23
7595,7081.891667,2019/09/09,11
7593,3131.35,2019/09/09,09
7594,5329.783332999999,2019/09/09,10
7584,0.0,2019/09/09,00
7585,0.0,2019/09/09,01
7586,0.0,2019/09/09,02
7587,0.0,2019/09/09,03
7589,0.0,2019/09/09,05
7590,0.0,2019/09/09,06
7591,134.575,2019/09/09,07
7592,1578.183333,2019/09/09,08
7588,0.0,2019/09/09,04
7631,0.0,2019/09/10,23
7621,5976.916435,2019/09/10,13
7622,6362.2,2019/09/10,14
7623,5380.855153,2019/09/10,15
7624,4798.005556,2019/09/10,16
7627,126.325,2019/09/10,19
7626,1243.1030640000001,2019/09/10,18
7628,0.0,2019/09/10,20
7629,0.0,2019/09/10,21
7620,6213.877778,2019/09/10,12
7625,3339.847222,2019/09/10,17
7630,0.0,2019/09/10,22
7619,6199.994444,2019/09/10,11
7617,3320.522222,2019/09/10,09
7608,0.0,2019/09/10,00
7609,0.0,2019/09/10,01
7610,0.0,2019/09/10,02
7611,0.0,2019/09/10,03
7618,5204.483333,2019/09/10,10
7613,0.0,2019/09/10,05
7614,0.0,2019/09/10,06
7615,104.4818942,2019/09/10,07
7616,1188.566667,2019/09/10,08
7612,0.0,2019/09/10,04
7646,3744.796657,2019/09/11,14
7655,0.0,2019/09/11,23
7654,0.0,2019/09/11,22
7653,0.0,2019/09/11,21
7652,0.0,2019/09/11,20
7651,0.916666667,2019/09/11,19
7650,1352.608333,2019/09/11,18
7649,1971.1448469999998,2019/09/11,17
7648,2479.936111,2019/09/11,16
7647,3704.802778,2019/09/11,15
7645,5962.513889,2019/09/11,13
7644,6400.227778,2019/09/11,12
7632,0.0,2019/09/11,00
7643,5394.663889,2019/09/11,11
7633,0.0,2019/09/11,01
7634,0.0,2019/09/11,02
7636,0.0,2019/09/11,04
7637,0.0,2019/09/11,05
7635,0.0,2019/09/11,03
7639,81.64444444,2019/09/11,07
7640,1407.022222,2019/09/11,08
7641,3267.825,2019/09/11,09
7642,5261.963788,2019/09/11,10
7638,0.0,2019/09/11,06
7673,3320.0472219999997,2019/09/12,17
7670,6896.997214,2019/09/12,14
7671,6185.186111,2019/09/12,15
7672,4930.458333,2019/09/12,16
7674,1555.696379,2019/09/12,18
7669,7124.208333,2019/09/12,13
7676,0.0,2019/09/12,20
7677,0.0,2019/09/12,21
7678,0.0,2019/09/12,22
7679,0.0,2019/09/12,23
7675,85.66388889,2019/09/12,19
7668,6837.350975,2019/09/12,12
7656,0.0,2019/09/12,00
7666,4905.361111,2019/09/12,10
7665,3232.6333329999998,2019/09/12,09
7664,1388.755556,2019/09/12,08
7663,51.73888889,2019/09/12,07
7662,0.0,2019/09/12,06
7661,0.0,2019/09/12,05
7660,0.0,2019/09/12,04
7659,0.0,2019/09/12,03
7658,0.0,2019/09/12,02
7657,0.0,2019/09/12,01
7667,6125.983333,2019/09/12,11
7694,6800.133704999999,2019/09/13,14
7695,6098.625,2019/09/13,15
7696,4831.705556,2019/09/13,16
7697,3220.8607239999997,2019/09/13,17
7698,1459.041667,2019/09/13,18
7703,0.0,2019/09/13,23
7700,0.0,2019/09/13,20
7701,0.0,2019/09/13,21
7702,0.0,2019/09/13,22
7693,7011.844443999999,2019/09/13,13
7699,68.84722222,2019/09/13,19
7692,6757.419444,2019/09/13,12
7691,6017.230556,2019/09/13,11
7690,4852.863889,2019/09/13,10
7689,3192.538889,2019/09/13,09
7688,1343.426184,2019/09/13,08
7687,45.43611111,2019/09/13,07
7686,0.0,2019/09/13,06
7685,0.0,2019/09/13,05
7684,0.0,2019/09/13,04
7683,0.0,2019/09/13,03
7682,0.0,2019/09/13,02
7681,0.0,2019/09/13,01
7680,0.0,2019/09/13,00
7718,6698.635097,2019/09/14,14
7719,5466.230556,2019/09/14,15
7720,3874.158333,2019/09/14,16
7721,3157.398329,2019/09/14,17
7722,1439.666667,2019/09/14,18
7727,0.0,2019/09/14,23
7724,0.0,2019/09/14,20
7725,0.0,2019/09/14,21
7726,0.0,2019/09/14,22
7717,6812.577778,2019/09/14,13
7723,95.76666667,2019/09/14,19
7716,5922.29805,2019/09/14,12
7715,4433.038889,2019/09/14,11
7714,3712.477778,2019/09/14,10
7705,0.0,2019/09/14,01
7706,0.0,2019/09/14,02
7707,0.0,2019/09/14,03
7708,0.0,2019/09/14,04
7704,0.0,2019/09/14,00
7710,0.0,2019/09/14,06
7711,73.40555556,2019/09/14,07
7712,1240.569444,2019/09/14,08
7713,2467.769444,2019/09/14,09
7709,0.0,2019/09/14,05
7741,6687.541667,2019/09/15,13
7750,0.0,2019/09/15,22
7749,0.0,2019/09/15,21
7748,0.0,2019/09/15,20
7747,12.82222222,2019/09/15,19
7746,1212.9526460000002,2019/09/15,18
7745,2891.1722219999997,2019/09/15,17
7744,4427.008333,2019/09/15,16
7743,5742.752089,2019/09/15,15
7742,6446.288889,2019/09/15,14
7740,6469.169916,2019/09/15,12
7751,0.0,2019/09/15,23
7738,3858.125,2019/09/15,10
7728,0.0,2019/09/15,00
7729,0.0,2019/09/15,01
7730,0.0,2019/09/15,02
7731,0.0,2019/09/15,03
7732,0.0,2019/09/15,04
7739,5661.352778,2019/09/15,11
7734,0.0,2019/09/15,06
7735,0.0,2019/09/15,07
7736,740.0194444,2019/09/15,08
7737,1827.638889,2019/09/15,09
7733,0.0,2019/09/15,05
7765,6515.793872,2019/09/16,13
7774,0.0,2019/09/16,22
7773,0.0,2019/09/16,21
7772,0.0,2019/09/16,20
7771,11.00555556,2019/09/16,19
7770,1219.061111,2019/09/16,18
7769,2688.6555559999997,2019/09/16,17
7768,4307.838889,2019/09/16,16
7767,5535.690807999999,2019/09/16,15
7766,6272.875,2019/09/16,14
7764,6332.847222,2019/09/16,12
7775,0.0,2019/09/16,23
7762,4332.322222,2019/09/16,10
7752,0.0,2019/09/16,00
7753,0.0,2019/09/16,01
7754,0.0,2019/09/16,02
7755,0.0,2019/09/16,03
7756,0.0,2019/09/16,04
7763,5584.386111,2019/09/16,11
7758,0.0,2019/09/16,06
7759,33.11111111,2019/09/16,07
7760,1173.2005570000001,2019/09/16,08
7761,2761.208333,2019/09/16,09
7757,0.0,2019/09/16,05
7789,6759.183844,2019/09/17,13
7790,6447.35,2019/09/17,14
7791,5739.644444,2019/09/17,15
7792,4532.247911,2019/09/17,16
7793,2954.519444,2019/09/17,17
7795,0.42222222200000004,2019/09/17,19
7796,0.0,2019/09/17,20
7797,0.0,2019/09/17,21
7798,0.0,2019/09/17,22
7788,6836.944444,2019/09/17,12
7794,1237.490251,2019/09/17,18
7799,0.0,2019/09/17,23
7787,5021.51532,2019/09/17,11
7785,2214.2333329999997,2019/09/17,09
7784,1239.252778,2019/09/17,08
7783,3.705555556,2019/09/17,07
7782,0.0,2019/09/17,06
7781,0.0,2019/09/17,05
7780,0.0,2019/09/17,04
7779,0.0,2019/09/17,03
7778,0.0,2019/09/17,02
7777,0.0,2019/09/17,01
7776,0.0,2019/09/17,00
7786,3727.572222,2019/09/17,10
7814,6785.463889,2019/09/18,14
7815,6161.444444,2019/09/18,15
7816,4741.479109000001,2019/09/18,16
7817,2997.7972219999997,2019/09/18,17
7813,5179.763231,2019/09/18,13
7819,0.0,2019/09/18,19
7820,0.0,2019/09/18,20
7821,0.0,2019/09/18,21
7822,0.0,2019/09/18,22
7818,894.7409471000001,2019/09/18,18
7812,5512.469443999999,2019/09/18,12
7823,0.0,2019/09/18,23
7810,2964.4222219999997,2019/09/18,10
7800,0.0,2019/09/18,00
7801,0.0,2019/09/18,01
7802,0.0,2019/09/18,02
7803,0.0,2019/09/18,03
7804,0.0,2019/09/18,04
7811,4283.266667,2019/09/18,11
7806,0.0,2019/09/18,06
7807,0.0,2019/09/18,07
7808,905.6406685000001,2019/09/18,08
7809,1569.433333,2019/09/18,09
7805,0.0,2019/09/18,05
7846,0.0,2019/09/19,22
7845,0.0,2019/09/19,21
7844,0.0,2019/09/19,20
7843,0.0,2019/09/19,19
7842,1178.897222,2019/09/19,18
7841,2985.2339829999996,2019/09/19,17
7840,4774.955556,2019/09/19,16
7839,6299.991667,2019/09/19,15
7838,7155.4122560000005,2019/09/19,14
7837,7403.625,2019/09/19,13
7836,7096.386111,2019/09/19,12
7847,0.0,2019/09/19,23
7834,4764.733333,2019/09/19,10
7824,0.0,2019/09/19,00
7825,0.0,2019/09/19,01
7826,0.0,2019/09/19,02
7827,0.0,2019/09/19,03
7828,0.0,2019/09/19,04
7835,6233.158332999999,2019/09/19,11
7830,0.0,2019/09/19,06
7831,0.0,2019/09/19,07
7832,1022.5111109999999,2019/09/19,08
7833,2861.805014,2019/09/19,09
7829,0.0,2019/09/19,05
7861,7016.916667,2019/09/20,13
7862,6761.841667000001,2019/09/20,14
7863,5949.111111,2019/09/20,15
7864,4509.314763,2019/09/20,16
7865,2818.6,2019/09/20,17
7867,0.0,2019/09/20,19
7868,0.0,2019/09/20,20
7869,0.0,2019/09/20,21
7870,0.0,2019/09/20,22
7860,6741.799443000001,2019/09/20,12
7866,1036.9694439999998,2019/09/20,18
7871,0.0,2019/09/20,23
7859,5948.0,2019/09/20,11
7857,2839.772222,2019/09/20,09
7858,4611.375,2019/09/20,10
7848,0.0,2019/09/20,00
7849,0.0,2019/09/20,01
7850,0.0,2019/09/20,02
7851,0.0,2019/09/20,03
7853,0.0,2019/09/20,05
7854,0.0,2019/09/20,06
7855,0.6740947079999999,2019/09/20,07
7856,1101.738889,2019/09/20,08
7852,0.0,2019/09/20,04
7895,0.0,2019/09/21,23
7885,6508.088889,2019/09/21,13
7886,6255.48468,2019/09/21,14
7887,5448.536111,2019/09/21,15
7888,4179.949861,2019/09/21,16
7891,0.0,2019/09/21,19
7890,908.4763231000001,2019/09/21,18
7892,0.0,2019/09/21,20
7893,0.0,2019/09/21,21
7884,6274.422222,2019/09/21,12
7889,2599.166667,2019/09/21,17
7894,0.0,2019/09/21,22
7883,5487.547222,2019/09/21,11
7881,2711.791667,2019/09/21,09
7872,0.0,2019/09/21,00
7873,0.0,2019/09/21,01
7874,0.0,2019/09/21,02
7875,0.0,2019/09/21,03
7882,4317.147632,2019/09/21,10
7877,0.0,2019/09/21,05
7878,0.0,2019/09/21,06
7879,0.0,2019/09/21,07
7880,1059.433333,2019/09/21,08
7876,0.0,2019/09/21,04
7909,6280.657382,2019/09/22,13
7918,0.0,2019/09/22,22
7917,0.0,2019/09/22,21
7916,0.0,2019/09/22,20
7915,0.0,2019/09/22,19
7914,302.5722222,2019/09/22,18
7913,1724.588889,2019/09/22,17
7912,3620.4261840000004,2019/09/22,16
7911,3505.5694439999997,2019/09/22,15
7910,4486.211111,2019/09/22,14
7908,4173.541667,2019/09/22,12
7919,0.0,2019/09/22,23
7906,3335.713889,2019/09/22,10
7896,0.0,2019/09/22,00
7897,0.0,2019/09/22,01
7898,0.0,2019/09/22,02
7899,0.0,2019/09/22,03
7900,0.0,2019/09/22,04
7907,3915.908333,2019/09/22,11
7902,0.0,2019/09/22,06
7903,0.0,2019/09/22,07
7904,498.61002790000003,2019/09/22,08
7905,1797.794444,2019/09/22,09
7901,0.0,2019/09/22,05
7933,6348.916667,2019/09/23,13
7934,4470.175,2019/09/23,14
7935,3765.2674090000005,2019/09/23,15
7936,5423.530556000001,2019/09/23,16
7937,3081.691667,2019/09/23,17
7939,0.0,2019/09/23,19
7940,0.0,2019/09/23,20
7941,0.0,2019/09/23,21
7942,0.0,2019/09/23,22
7932,7153.233333,2019/09/23,12
7938,872.075,2019/09/23,18
7943,0.0,2019/09/23,23
7931,5612.526462,2019/09/23,11
7929,1691.0277780000001,2019/09/23,09
7928,487.9944444,2019/09/23,08
7927,0.0,2019/09/23,07
7926,0.0,2019/09/23,06
7925,0.0,2019/09/23,05
7924,0.0,2019/09/23,04
7923,0.0,2019/09/23,03
7922,0.0,2019/09/23,02
7921,0.0,2019/09/23,01
7920,0.0,2019/09/23,00
7930,2738.802778,2019/09/23,10
7958,2573.2666670000003,2019/09/24,14
7959,1896.405556,2019/09/24,15
7960,1343.3305560000001,2019/09/24,16
7961,414.9972145,2019/09/24,17
7957,4671.437326,2019/09/24,13
7967,0.0,2019/09/24,23
7964,0.0,2019/09/24,20
7965,0.0,2019/09/24,21
7966,0.0,2019/09/24,22
7962,63.39444444,2019/09/24,18
7956,2604.936111,2019/09/24,12
7963,0.0,2019/09/24,19
7954,1335.041667,2019/09/24,10
7944,0.0,2019/09/24,00
7945,0.0,2019/09/24,01
7946,0.0,2019/09/24,02
7947,0.0,2019/09/24,03
7948,0.0,2019/09/24,04
7955,3062.475,2019/09/24,11
7950,0.0,2019/09/24,06
7951,0.0,2019/09/24,07
7952,313.6545961,2019/09/24,08
7953,1043.3305560000001,2019/09/24,09
7949,0.0,2019/09/24,05
7982,3290.1532030000003,2019/09/25,14
7991,0.0,2019/09/25,23
7990,0.0,2019/09/25,22
7989,0.0,2019/09/25,21
7988,0.0,2019/09/25,20
7987,0.0,2019/09/25,19
7986,130.6361111,2019/09/25,18
7985,1014.913889,2019/09/25,17
7984,1471.666667,2019/09/25,16
7983,2946.886111,2019/09/25,15
7981,3230.561111,2019/09/25,13
7980,5069.230556,2019/09/25,12
7971,0.0,2019/09/25,03
7978,2140.580556,2019/09/25,10
7977,2936.986111,2019/09/25,09
7976,681.1388889,2019/09/25,08
7975,4.458333333,2019/09/25,07
7974,0.0,2019/09/25,06
7973,0.0,2019/09/25,05
7972,0.0,2019/09/25,04
7970,0.0,2019/09/25,02
7969,0.0,2019/09/25,01
7968,0.0,2019/09/25,00
7979,5372.54039,2019/09/25,11
8010,559.0250696,2019/09/26,18
8009,2358.052778,2019/09/26,17
8007,2957.438889,2019/09/26,15
8011,0.0,2019/09/26,19
8008,4206.063889,2019/09/26,16
8012,0.0,2019/09/26,20
8250,0.0,2019/09/26,08
8014,0.0,2019/09/26,22
8015,0.0,2019/09/26,23
8252,862.0916667000001,2019/09/26,10
8251,253.25348190000003,2019/09/26,09
8013,0.0,2019/09/26,21
8006,2832.922006,2019/09/26,14
7992,0.0,2019/09/26,00
8004,3581.136111,2019/09/26,12
8253,2081.102778,2019/09/26,11
8005,3155.269444,2019/09/26,13
7994,0.0,2019/09/26,02
7995,0.0,2019/09/26,03
7996,0.0,2019/09/26,04
7997,0.0,2019/09/26,05
7993,0.0,2019/09/26,01
7999,0.0,2019/09/26,07
8000,0.0,2019/09/26,08
8001,253.25348190000003,2019/09/26,09
8002,862.0916667000001,2019/09/26,10
8003,2081.102778,2019/09/26,11
7998,0.0,2019/09/26,06
8031,5366.417827,2019/09/27,15
8039,0.0,2019/09/27,23
8038,0.0,2019/09/27,22
8037,0.0,2019/09/27,21
8036,0.0,2019/09/27,20
8035,0.0,2019/09/27,19
8034,147.1083333,2019/09/27,18
8033,1779.6944440000002,2019/09/27,17
8032,3007.080556,2019/09/27,16
8030,5730.183333,2019/09/27,14
8028,5879.573816,2019/09/27,12
8029,5171.363889,2019/09/27,13
8027,6176.491667,2019/09/27,11
8026,4565.852778,2019/09/27,10
8025,2317.2805559999997,2019/09/27,09
8024,1172.133333,2019/09/27,08
8023,14.51666667,2019/09/27,07
8022,0.0,2019/09/27,06
8021,0.0,2019/09/27,05
8020,0.0,2019/09/27,04
8019,0.0,2019/09/27,03
8018,0.0,2019/09/27,02
8017,0.0,2019/09/27,01
8016,0.0,2019/09/27,00
8057,2331.186111,2019/09/28,17
8058,611.7972222,2019/09/28,18
8059,0.0,2019/09/28,19
8063,0.0,2019/09/28,23
8061,0.0,2019/09/28,21
8062,0.0,2019/09/28,22
8056,3910.910864,2019/09/28,16
8060,0.0,2019/09/28,20
8055,5415.880556,2019/09/28,15
8054,6301.417827,2019/09/28,14
8042,0.0,2019/09/28,02
8040,0.0,2019/09/28,00
8041,0.0,2019/09/28,01
8053,7066.455556,2019/09/28,13
8043,0.0,2019/09/28,03
8044,0.0,2019/09/28,04
8046,0.0,2019/09/28,06
8045,0.0,2019/09/28,05
8048,415.46666669999996,2019/09/28,08
8049,1825.3,2019/09/28,09
8050,3554.7660170000004,2019/09/28,10
8051,4445.561111,2019/09/28,11
8052,5536.883333,2019/09/28,12
8047,0.0,2019/09/28,07
8082,222.8277778,2019/09/29,18
8080,3967.369444,2019/09/29,16
8081,2183.7910859999997,2019/09/29,17
8083,0.0,2019/09/29,19
8079,5743.027778,2019/09/29,15
8085,0.0,2019/09/29,21
8086,0.0,2019/09/29,22
8087,0.0,2019/09/29,23
8084,0.0,2019/09/29,20
8078,6232.016713,2019/09/29,14
8066,0.0,2019/09/29,02
8076,6142.836111,2019/09/29,12
8064,0.0,2019/09/29,00
8065,0.0,2019/09/29,01
8067,0.0,2019/09/29,03
8077,6437.302778,2019/09/29,13
8069,0.0,2019/09/29,05
8068,0.0,2019/09/29,04
8071,0.0,2019/09/29,07
8072,653.3611111,2019/09/29,08
8073,2398.4527780000003,2019/09/29,09
8074,4075.1197770000003,2019/09/29,10
8075,5336.083333,2019/09/29,11
8070,0.0,2019/09/29,06
8106,494.4277778,2019/09/30,18
8104,3679.630556,2019/09/30,16
8105,2172.058496,2019/09/30,17
8107,0.0,2019/09/30,19
8103,5092.233333,2019/09/30,15
8109,0.0,2019/09/30,21
8110,0.0,2019/09/30,22
8111,0.0,2019/09/30,23
8108,0.0,2019/09/30,20
8102,6175.717877,2019/09/30,14
8088,0.0,2019/09/30,00
8100,6040.638889,2019/09/30,12
8091,0.0,2019/09/30,03
8090,0.0,2019/09/30,02
8089,0.0,2019/09/30,01
8092,0.0,2019/09/30,04
8093,0.0,2019/09/30,05
8101,6276.724234,2019/09/30,13
8095,0.0,2019/09/30,07
8096,534.2861111000001,2019/09/30,08
8097,2165.244444,2019/09/30,09
8098,3967.463889,2019/09/30,10
8099,5289.744444,2019/09/30,11
8094,0.0,2019/09/30,06
8128,1281.575,2019/10/01,16
8135,0.0,2019/10/01,23
8134,0.0,2019/10/01,22
8133,0.0,2019/10/01,21
8132,0.0,2019/10/01,20
8131,0.0,2019/10/01,19
8130,0.0,2019/10/01,18
8129,1087.640669,2019/10/01,17
8127,3499.411111,2019/10/01,15
8126,5833.136499,2019/10/01,14
8114,-72.22222222,2019/10/01,02
8112,0.0,2019/10/01,00
8113,0.0,2019/10/01,01
8125,6080.609524,2019/10/01,13
8115,0.0,2019/10/01,03
8116,0.0,2019/10/01,04
8118,0.0,2019/10/01,06
8117,0.0,2019/10/01,05
8120,1170.486111,2019/10/01,08
8121,2493.025,2019/10/01,09
8122,3892.902778,2019/10/01,10
8123,5274.590529,2019/10/01,11
8124,5804.445140999999,2019/10/01,12
8119,0.0,2019/10/01,07
8154,58.08888889,2019/10/02,18
8152,1858.6777780000002,2019/10/02,16
8153,216.5611111,2019/10/02,17
8155,0.0,2019/10/02,19
8151,1784.391667,2019/10/02,15
8157,0.0,2019/10/02,21
8158,0.0,2019/10/02,22
8159,0.0,2019/10/02,23
8156,0.0,2019/10/02,20
8150,3054.690808,2019/10/02,14
8138,0.0,2019/10/02,02
8148,2506.161111,2019/10/02,12
8136,0.0,2019/10/02,00
8149,2951.394444,2019/10/02,13
8139,0.0,2019/10/02,03
8140,0.0,2019/10/02,04
8141,0.0,2019/10/02,05
8137,0.0,2019/10/02,01
8143,0.0,2019/10/02,07
8144,98.46944444,2019/10/02,08
8145,1262.888889,2019/10/02,09
8146,1503.925,2019/10/02,10
8147,3153.794444,2019/10/02,11
8142,0.0,2019/10/02,06
8175,4958.611111,2019/10/03,15
8183,0.0,2019/10/03,23
8182,0.0,2019/10/03,22
8181,0.0,2019/10/03,21
8180,0.0,2019/10/03,20
8179,0.0,2019/10/03,19
8178,281.25555560000004,2019/10/03,18
8177,1819.871866,2019/10/03,17
8176,3468.3555560000004,2019/10/03,16
8174,6188.688022,2019/10/03,14
8161,0.0,2019/10/03,01
8172,6008.516667,2019/10/03,12
8162,0.0,2019/10/03,02
8160,0.0,2019/10/03,00
8164,0.0,2019/10/03,04
8165,0.0,2019/10/03,05
8166,0.0,2019/10/03,06
8163,0.0,2019/10/03,03
8168,327.05555560000005,2019/10/03,08
